FECHA_DE_CORTE,FECHA_DE_MUESTRA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESPECIE_GANADERA,NUMERO_ANIMALES_MACHOS,CANTIDAD_KILOGRAMOS_CARNE_MACHOS,NUMERO_ANIMALES_HEMBRAS,CANTIDAD_KILOGRAMOS_CARNE_HEMBRAS,,
20230531,20230620,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,19,354,7,161,,
20230531,20230620,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,7,125,6,112,,
20230531,20230620,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,8,135,6,115,,
20230531,20230620,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,5,110,9,260,,
20230531,20230620,200305,PIURA,HUANCABAMBA,LALAQUÍZ,OVINOS,8,128,7,155,,
20230531,20230620,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,,,,,,
20230531,20230620,200201,PIURA,AYABACA,AYABACA,OVINOS,1,50,,,,
20230531,20230620,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,10,180,10,220,,
20230531,20230620,200202,PIURA,AYABACA,FRIAS,OVINOS,5,140,5,195,,
20230531,20230620,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,,,
20230531,20230620,200210,PIURA,AYABACA,SUYO,OVINOS,8,96,0,0,,
20230531,20230620,200208,PIURA,AYABACA,SAPILLICA,OVINOS,28,392,10,140,,
20230531,20230620,200205,PIURA,AYABACA,MONTERO,OVINOS,1,10,2,22,,
20230531,20230620,200203,PIURA,AYABACA,JILILÍ,OVINOS,,,,,,
20230531,20230620,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,,,
20230531,20230620,200110,PIURA,PIURA,LA UNIÓN,CAPRINOS,,,,,,
20230531,20230620,200104,PIURA,PIURA,CATACAOS,CAPRINOS,,,,,,
20230531,20230620,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,,,
20230531,20230620,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,74,1,168,88,1,401,,
20230531,20230620,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,37,481,70,910,,
20230531,20230620,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,,,
20230531,20230620,200405,PIURA,MORROPON,MORROPON,CAPRINOS,18,339,4,83,,
20230531,20230620,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,96,2400,13,416,,
20230531,20230620,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,105,2940,15,570,,
20230531,20230620,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,20,780,3,103,,
20230531,20230620,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,8,136,5,95,,
20230531,20230620,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,11,308,7,266,,
20230531,20230620,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,13,364,3,96,,
20230531,20230620,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,2,60,2,60,,
20230531,20230620,200403,PIURA,MORROPON,CHALACO,CAPRINOS,1,32,,0,,
20230531,20230620,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,3,56,2,42,,
20230531,20230620,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,,,,,,
20230531,20230620,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,,,,,,
20230531,20230620,200701,PIURA,TALARA,PARIÑAS,CAPRINOS,,,,,,
20230531,20230620,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,,,
20230531,20230620,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,,,
20230531,20230620,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,4,71,2,27,,
20230531,20230620,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,6,75,5,58,,
20230531,20230620,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,7,75,7,68,,
20230531,20230620,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,7,95,5,62,,
20230531,20230620,200305,PIURA,HUANCABAMBA,LALAQUIZ,CAPRINOS,7,78,8,85,,
20230531,20230620,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,,,
20230531,20230620,200201,PIURA,AYABACA,AYABACA,CAPRINOS,,,,,,
20230531,20230620,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,100,3800,66,2506,,
20230531,20230620,200202,PIURA,AYABACA,FRIAS,CAPRINOS,6,168,3,114,,
20230531,20230620,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,,,
20230531,20230620,200210,PIURA,AYABACA,SUYO,CAPRINOS,250,3200,50,640,,
20230531,20230620,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,36,576,18,288,,
20230531,20230620,200205,PIURA,AYABACA,MONTERO,CAPRINOS,2,24,1,9,,
20230531,20230620,200203,PIURA,AYABACA,JILILÍ,CAPRINOS,,,,,,
